Id,Label
令牌,令牌
代币,代币
指南,指南
仅靠,仅靠
百名,百名
chris,chris
su,su
目标语言,目标语言
易读,易读
刘雯,刘雯
见鬼,见鬼
说鬼话,说鬼话
people,people
who,who
see,see
think,think
surpassing,surpassing
reading,reading
wrong,wrong
correct,correct
source,source
models,models
proprietary,proprietary
ones,ones
has,has
profited,profited
they,they
came,came
new,new
ideas,ideas
built,built
them,them
other,other
work,work
because,because
their,their
published,published
everyone,everyone
profit,profit
that,that
power,power
口齿伶俐,口齿伶俐
天下大同,天下大同
放屁,放屁
光芒四射,光芒四射
液态,液态
超低价,超低价
服务费,服务费
人造,人造
狂热,狂热
平板,平板
安装,安装
三件套,三件套
小白鼠,小白鼠
评测,评测
终极,终极
警示,警示
黑暗,黑暗
森林,森林
点亮,点亮
篝火,篝火
勇气,勇气
智者,智者
照亮,照亮
同伴,同伴
暴露,暴露
猜疑,猜疑
负熵,负熵
深渊,深渊
反射,反射
善恶,善恶
镜像,镜像
塔西,塔西
解药,解药
增长速度,增长速度
欲望,欲望
福特,福特
青山,青山
绿水长流,绿水长流
猫猫,猫猫
郁川,郁川
狂暴,狂暴
抚慰,抚慰
组长,组长
千代,千代
tire,tire
纽约,纽约
客患,客患
特工,特工
抑郁症,抑郁症
mona,mona
监护,监护
唧唧,唧唧
好色,好色
秋纫,秋纫
ii,ii
flareupupup,flareupupup
wayward,wayward
tian,tian
tes,tes
真爽,真爽
find,find
ultra,ultra
头头是道,头头是道
扬眉吐气,扬眉吐气
导游,导游
逼迫,逼迫
春节假期,春节假期
恒河,恒河
郭帆,郭帆
frantgwo,frantgwo
米拉,米拉
导儿,导儿
能干,能干
白菜价,白菜价
对面,对面
搞成,搞成
夏亚,夏亚
阿姆罗,阿姆罗
对手戏,对手戏
两人,两人
匹配,匹配
克西斯,克西斯
下坠,下坠
十指,十指
相扣,相扣
造谣,造谣
哈人,哈人
对数,对数
正态,正态
好家伙,好家伙
出题者,出题者
倾向性,倾向性
幂律,幂律
无忧,无忧
那他,那他
气球,气球
冒头,冒头
追逐,追逐
决赛圈,决赛圈
二爷,二爷
乐宝,乐宝
乐事,乐事
迭出,迭出
本月,本月
并列,并列
极强,极强
伤透,伤透
exo,exo
鼓捣,鼓捣
编码,编码
没测,没测
codeforces,codeforces
瞎说,瞎说
亲测,亲测
躺平,躺平
小伙伴,小伙伴
深信,深信
口罩,口罩
无用,无用
得病,得病
从外,从外
新鲜,新鲜
一千次,一千次
一万次,一万次
巴别,巴别
高天,高天
风景,风景
语言不通,语言不通
战乱,战乱
仇恨,仇恨
团结,团结
就让,就让
恨不得,恨不得
核平,核平
狂怒,狂怒
骂人,骂人
一两个,一两个
洗脑,洗脑
定势,定势
顽固,顽固
叫好,叫好
好评,好评
迎接,迎接
牛逼牛,牛逼牛
khzzdss,khzzdss
训练样本,训练样本
closeai,closeai
满大街,满大街
等级,等级
铁拳,铁拳
zeratulag,zeratulag
刘老师,刘老师
说得好,说得好
脉脉,脉脉
真假,真假
engineers,engineers
moving,moving
frantically,frantically
dissect,dissect
deepsek,deepsek
anything,anything
everything,everything
we,we
blood,blood
成倍,成倍
落入,落入
下风,下风
毛孔,毛孔
眼镜,眼镜
深仇大恨,深仇大恨
老柯,老柯
里昂,里昂
麦克,麦克
巴齐尼,巴齐尼
叛徒,叛徒
收购,收购
当算力,当算力
鬼子,鬼子
没跑,没跑
击毙,击毙
愿称,愿称
神鲸,神鲸
rimefrost,rimefrost
知识分子,知识分子
恐龙,恐龙
回事,回事
人太卷,人太卷
勤快,勤快
一步到位,一步到位
难看,难看
盾构,盾构
几家,几家
失望,失望
嫁接,嫁接
搞头,搞头
波浪,波浪
头潮,头潮
接下去,接下去
工具包,工具包
一大群,一大群
两样,两样
心智,心智
超人,超人
一员,一员
体写,体写
不能不要,不能不要
狗屎,狗屎
入手,入手
小品,小品
充电,充电
叽里乎,叽里乎
sb,sb
没用过,没用过
天然,天然
暴躁,暴躁
小猫,小猫
一秒,一秒
高攀不起,高攀不起
甲方,甲方
扒拉,扒拉
键盘,键盘
踩出,踩出
sbhhh,sbhhh
乱码,乱码
摆烂,摆烂
深夜,深夜
罐头,罐头
过期,过期
猫生,猫生
三文鱼,三文鱼
劈叉,劈叉
雪球,雪球
平安,平安
内含,内含
客服,客服
atm,atm
点钞,点钞
半小时,半小时
hardstone,hardstone
网景公司,网景公司
one,one
most,most
amazing,amazing
impressive,impressive
breakthroughs,breakthroughs
ve,ve
ever,ever
seen,seen
as,as
profound,profound
gift,gift
world,world
rise,rise
vivid,vivid
reminder,reminder
constraints,constraints
fuel,fuel
含有,含有
数千亿美元,数千亿美元
梧桐树,梧桐树
上月底,上月底
诺莲同,诺莲同
眼前一亮,眼前一亮
修行,修行
家大,家大
了标,了标
开创性,开创性
高价,高价
手上,手上
暴增,暴增
缘故,缘故
第六,第六
市场预测,市场预测
高潮,高潮
玫瑰,玫瑰
手有余香,手有余香
收藏,收藏
听不清,听不清
可喜可贺,可喜可贺
胡说,胡说
傲娇,傲娇
外行话,外行话
价格优势,价格优势
极具,极具
mitlicense,mitlicense
解不,解不
没白,没白
英语,英语
乐评,乐评
外延,外延
狐仙,狐仙
嗷呜嗷呜,嗷呜嗷呜
这段,这段
绝杀,绝杀
狂用,狂用
一個,一個
善意,善意
討論,討論
計畫,計畫
問題,問題
catch,catch
complain,complain
positive,positive
安撫,安撫
那個,那個
覺得,覺得
社會,社會
這樣,這樣
回覆,回覆
offense,offense
比我强,比我强
造物,造物
老张,老张
圆觉,圆觉
傅李,傅李
剑锋,剑锋
推迟,推迟
amaze,amaze
性能比,性能比
super,super
proud,proud
牛人,牛人
人大,人大
耶耶耶,耶耶耶
巨兽,巨兽
扎眼,扎眼
充点值,充点值
instinct,instinct
mix,mix
通力合作,通力合作
首发,首发
datacrunch,datacrunch
据介绍,据介绍
总参,总参
经济效益,经济效益
deepseekmoe,deepseekmoe
负载平衡,负载平衡
标记,标记
并为,并为
多功能,多功能
异军突起,异军突起
预言,预言
议会,议会
盘问,盘问
二三十年,二三十年
大跌眼镜,大跌眼镜
非凡,非凡
第一份,第一份
刘知远,刘知远
当红,当红
热门话题,热门话题
民主化,民主化
段时间,段时间
常态,常态
藏头诗,藏头诗
马少平,马少平
thu,thu
正确看待,正确看待
整理,整理
咋办,咋办
分歧,分歧
干端,干端
古风,古风
楼诚,楼诚
无声无息,无声无息
长脸,长脸
但当,但当
真人,真人
文学创作,文学创作
代餐,代餐
正餐,正餐
咋样,咋样
血洗,血洗
坐不住,坐不住
冲突性,冲突性
动词,动词
独家,独家
竟藏,竟藏
厕所,厕所
钩子,钩子
沸腾,沸腾
一杯,一杯
奶茶,奶茶
最怕,最怕
民族情绪,民族情绪
失眠,失眠
常识,常识
省略号,省略号
打穿,打穿
地心,地心
证言,证言
删库,删库
内幕,内幕
戏剧,戏剧
神贴,神贴
月入,月入
背书,背书
暴富,暴富
心法,心法
杠杆,杠杆
痛点,痛点
任选,任选
睡不着,睡不着
中篇小说,中篇小说
闭源要,闭源要
魔王,魔王
试了试,试了试
无言,无言
代数,代数
内心,内心
os,os
优越感,优越感
狗屁,狗屁
贪玩,贪玩
风筝,风筝
strawberrry,strawberrry
总数,总数
大惊小怪,大惊小怪
一本正经,一本正经
测试方法,测试方法
交谈,交谈
有益,有益
收集,收集
勤勤恳恳,勤勤恳恳
接上,接上
超出,超出
激动,激动
玉玉,玉玉
由衷,由衷
惊异,惊异
觉得很有,觉得很有
辛勤劳动,辛勤劳动
牛马,牛马
骄傲地,骄傲地
挺起,挺起
胸膛,胸膛
不顺,不顺
风生水,风生水
我个,我个
孤寡老人,孤寡老人
孙正义,孙正义
一百亿,一百亿
stargate,stargate
吹成,吹成
首富,首富
总裁,总裁
好大喜功,好大喜功
浮夸风,浮夸风
古今中外,古今中外
重大事件,重大事件
求助,求助
恋人,恋人
情绪稳定,情绪稳定
震憾,震憾
无以复加,无以复加
中宫,中宫
方位,方位
中科,中科
ie,ie
重复性,重复性
冗长,冗长
相对来说,相对来说
一定量,一定量
总体而言,总体而言
发挥作用,发挥作用
沁园春,沁园春
新年贺词,新年贺词
用词,用词
明明白白,明明白白
几顿,几顿
刘慈欣,刘慈欣
风味,风味
特德,特德
生硬,生硬
口味,口味
得当,得当
中微子,中微子
土味,土味
情话,情话
大胆,大胆
不乏,不乏
百转千回,百转千回
前后脚,前后脚
令人满意,令人满意
leeyee,leeyee
pl,pl
mk,mk
五阶,五阶
行列式,行列式
硬算,硬算
一列,一列
分块,分块
优美,优美
挺火,挺火
妹子,妹子
危险,危险
外国专家,外国专家
高喊,高喊
哔哩,哔哩
动画,动画
鬼吹灯,鬼吹灯
盗墓,盗墓
小小说,小小说
十几,十几
秒钟,秒钟
交货,交货
文理,文理
有条有理,有条有理
二十二个,二十二个
女主播,女主播
心路历程,心路历程
发给,发给
正好,正好
方法论,方法论
获取信息,获取信息
抽丝剥茧,抽丝剥茧
辅助工具,辅助工具
混沌,混沌
直觉,直觉
alexander,alexander
字源,字源
说好,说好
autoglm,autoglm
发微,发微
博点,博点
太棒了,太棒了
无聊,无聊
鲁滨逊,鲁滨逊
漂流到,漂流到
荒岛,荒岛
压垮,压垮
骆驼,骆驼
verl,verl
point,point
里德尔,里德尔
败亡,败亡
理性主义,理性主义
宣告,宣告
永生,永生
破产,破产
爱所,爱所
间性,间性
联结,联结
罗琳,罗琳
魔法,魔法
遗产,遗产
逝者,逝者
存续,存续
代价,代价
会因,会因
麻木,麻木
格言,格言
一千年,一千年
蜥蜴,蜥蜴
新生代,新生代
稀释,稀释
巫师,巫师
共存,共存
跨界,跨界
盛行,盛行
非洲,非洲
酋长,酋长
外星,外星
泰勒,泰勒
考恩,考恩
打赢,打赢
pet,pet
ct,ct
同一时间,同一时间
三句,三句
就疵,就疵
无地自容,无地自容
spy,spy
强得,强得
一比,一比
密密麻麻,密密麻麻
写满,写满
即视,即视
一次性,一次性
正则,正则
反观,反观
肥皂泡,肥皂泡
精简,精简
飞快,飞快
列出来,列出来
不合理,不合理
容忍度,容忍度
优缺点,优缺点
侧重,侧重
中文信息,中文信息
死穴,死穴
满天飞,满天飞
局面,局面
断崖,断崖
消亡,消亡
伊谢尔伦,伊谢尔伦
四舍五入,四舍五入
输给,输给
清末,清末
红楼,红楼
粽子,粽子
蓝云舒,蓝云舒
蔡一玛,蔡一玛
韩松,韩松
起劲,起劲
太浪,太浪
畅通,畅通
计算能力,计算能力
试下,试下
一口,一口
可行性,可行性
具体分析,具体分析
轻量级,轻量级
云端,云端
覆盖,覆盖
ram,ram
gb,gb
以内,以内
需约,需约
迁移,迁移
int,int
可降,可降
神经,神经
tensorrt,tensorrt
lmdeploy,lmdeploy
ollama,ollama
termux,termux
模拟器,模拟器
命令行,命令行
ml,ml
可行,可行
mac,mac
silicon,silicon
树莓,树莓
低功耗,低功耗
操作步骤,操作步骤
越狱,越狱
测试版,测试版
mlc,mlc
导入,导入
端口,端口
交互,交互
受限于,受限于
权衡,权衡
妄谈,妄谈
可取,可取
宣扬,宣扬
变为,变为
急功近利,急功近利
炫技,炫技
风向,风向
吃饱,吃饱
想着,想着
压根,压根
异曲同工,异曲同工
问梗,问梗
总要,总要
七大姑八大姨,七大姑八大姨
奇异,奇异
射影,射影
任一,任一
霍奇,霍奇
链类,链类
有理,有理
线性组合,线性组合
swailewon,swailewon
弱智,弱智
官微,官微
fte,fte
图五,图五
全员,全员
答对,答对
靠山,靠山
无人区,无人区
勇士,勇士
力大砖,力大砖
作出,作出
need,need
瞎吹,瞎吹
太阳系,太阳系
demo,demo
台球,台球
小游戏,小游戏
动效,动效
入门,入门
ide,ide
btw,btw
发新,发新
充值,充值
全炸,全炸
有何,有何
解法,解法
深远,深远
会去,会去
更有意义,更有意义
亿点,亿点
梨树,梨树
zt,zt
突发,突发
前三名,前三名
相匹配,相匹配
关节,关节
无可救药,无可救药
科幻,科幻
痴迷,痴迷
真幻,真幻
时空,时空
母题,母题
口癖,口癖
人格,人格
溢出,溢出
长于,长于
怡然自得,怡然自得
激昂,激昂
伊利亚,伊利亚
李飞飞,李飞飞
tesla,tesla
fsd,fsd
擎天柱,擎天柱
台积电,台积电
光子,光子
类似物,类似物
deepmind,deepmind
药物,药物
lmarena,lmarena
hard,hard
prompts,prompts
coding,coding
多一点,多一点
偏要,偏要
邮件,邮件
好坏,好坏
阿狗阿猫,阿狗阿猫
老表,老表
监控,监控
很低,很低
军师,军师
好手,好手
傅盛,傅盛
交易日,交易日
信息量,信息量
特地,特地
推送,推送
一聊,一聊
三条,三条
独美,独美
部委,部委
请买,请买
money,money
never,never
lie,lie
结账,结账
意图,意图
有算力,有算力
没算,没算
越多,越多
产业革命,产业革命
爆炸性,爆炸性
反向,反向
这三条,这三条
详见,详见
jueroki,jueroki
自发性,自发性
气胸,气胸
火爸,火爸
朱剑笛,朱剑笛
一塌糊涂,一塌糊涂
天蓝,天蓝
双色球,双色球
不眠,不眠
降温,降温
迹象,迹象
可谓,可谓
石破天惊,石破天惊
讲述,讲述
层层,层层
劲敌,劲敌
环伺,环伺
铁树,铁树
生花,生花
精心,精心
坍塌,坍塌
感慨,感慨
且以,且以
触动,触动
科技局,科技局
头们,头们
这条,这条
根本就是,根本就是
看清,看清
传导,传导
年算力,年算力
开支,开支
扩充,扩充
早餐,早餐
fm,fm
radio,radio
明早,明早
spice,spice
ngspice,ngspice
仿真,仿真
网表,网表
cir,cir
跑不了,跑不了
netlist,netlist
六种,六种
开篇,开篇
减弱,减弱
我产,我产
萌得,萌得
大叫,大叫
抓到,抓到
苯人,苯人
最爱,最爱
叹服,叹服
听听,听听
手感,手感
感性,感性
不同之处,不同之处
没要,没要
大大提高,大大提高
江户,江户
战士,战士
oedosoldier,oedosoldier
超算,超算
pcie,pcie
link,link
dgx,dgx
大学毕业,大学毕业
爆吹,爆吹
嘉富,嘉富
参投,参投
珠海,珠海
deepseekpre,deepseekpre
亦庄,亦庄
智算,智算
aistation,aistation
承建,承建
超擎,超擎
数智,数智
联合开发,联合开发
舆情,舆情
中信证券,中信证券
且其,且其
电器,电器
外销,外销
上市公司,上市公司
金字塔,金字塔
关联性,关联性
海天,海天
瑞声,瑞声
数据服务,数据服务
蓬勃发展,蓬勃发展
业务收入,业务收入
节节,节节
联合推出,联合推出
星火,星火
助学,助学
竞业,竞业
wps,wps
writer,writer
公文,公文
错误率,错误率
趁热打铁,趁热打铁
写篇,写篇
故事梗概,故事梗概
贴身,贴身
万能,万能
大熊,大熊
英业达,英业达
化是,化是
超绝,超绝
预感,预感
必定会,必定会
震撼人心,震撼人心
题材,题材
釜底抽薪,釜底抽薪
消灭,消灭
眼睁睁,眼睁睁
抗压,抗压
体破局,体破局
基因,基因
月租,月租
野城,野城
巴黎,巴黎
要火,要火
那段,那段
法规,法规
合规,合规
贴心,贴心
中规中矩,中规中矩
好使,好使
天被,天被
chatgtp,chatgtp
何物,何物
人类文明,人类文明
猛猛,猛猛
直女,直女
野心,野心
外卖,外卖
桌上,桌上
一对,一对
deepseekv,deepseekv
效用,效用
genai,genai
研发部门,研发部门
发愁,发愁
高层,高层
hippo,hippo
funville,funville
哪类,哪类
perplexity,perplexity
geopolitical,geopolitical
强烈推荐,强烈推荐
distall,distall
聊聊,聊聊
微小,微小
扰动,扰动
干扰,干扰
吉姆,吉姆
请问,请问
计数,计数
极热,极热
惊涛骇浪,惊涛骇浪
一家独大,一家独大
审视,审视
保持警惕,保持警惕
火热,火热
架起,架起
世界各地,世界各地
二次开发,二次开发
活力,活力
一针,一针
量变,量变
飞跃,飞跃
培育,培育
沃土,沃土
高校学生,高校学生
在职,在职
专业人才,专业人才
足夠,足夠
买家,买家
減少,減少
养花,养花
蛮子,蛮子
主业,主业
传统意义,传统意义
杨沐龙,杨沐龙
签到,签到
福利,福利
排骨,排骨
大拔,大拔
巨高,巨高
顶盘,顶盘
ainlp,ainlp
中文版,中文版
比一比,比一比
好赖,好赖
选题,选题
煽情,煽情
掉队,掉队
说写,说写
欠揍,欠揍
反應,反應
英偉達,英偉達
avgo,avgo
超微,超微
smci,smci
台積,台積
tsm,tsm
mu,mu
qcom,qcom
英特,英特
intc,intc
美國,美國
蒸發,蒸發
萬億,萬億
特別,特別
搞崩,搞崩
意味,意味
锂电池,锂电池
不刷,不刷
qq,qq
如醉如痴,如醉如痴
尼玛,尼玛
这么久,这么久
男高音,男高音
低音,低音
孤勇,孤勇
高音,高音
垫音,垫音
缄默,缄默
评扬,评扬
引信,引信
网前,网前
后场,后场
从来不,从来不
三米,三米
半场,半场
穿过,穿过
十二,十二
根拍线,根拍线
震颤,震颤
时差,时差
评良,评良
受嬷,受嬷
学费,学费
二游,二游
同花顺,同花顺
pull,pull
list,list
usr,usr
share,share
embedding,embedding
embed,embed
huggingfaceembedding,huggingfaceembedding
name,name
baai,baai
bge,bge
large,large
trust,trust
remote,remote
code,code
true,true
endpoint,endpoint
https,https
mirror,mirror
streamlit,streamlit
run,run
py,py
难用,难用
转圈,转圈
换网,换网
陕西,陕西
欢快,欢快
殊不知,殊不知
专区,专区
工作日,工作日
更上一层楼,更上一层楼
甚远,甚远
新王,新王
基础科学,基础科学
生命科学,生命科学
冷冷清清,冷冷清清
